review,sentiment,cleaned_reviews
"['want', 'love', 'automatically', 'love', 'movie', 'good', 'actor', 'annoying', 'thing', 'movie', 'was-', 'basketball', 'fan-', 'act']",positive,"['want', 'love', 'automatically', 'love', 'movie', 'good', 'actor', 'annoying', 'thing', 'movie', 'was-', 'basketball', 'fan-', 'act']"
"['think', 'movie', 'incredible', 'absolutely', 'love', 'brother', 'not', 'much', 'special', 'effect', 'outstanding', 'movie', 'favorite', 'sport', 'golf', 'thing', 'disappoint', 'amazing', 'movie', 'hard', 'watch', 'time', 'row', 'movie', 'absolutely', 'top', 'expect', 'movie', 'love', 'pretty', 'kid', 'friendly', 'movie', 'help', 'realize', 'mind', 'possible', 'pure', 'well', 'legend', 'baggar', 'vant', 'pirate', 'movie', 'combine', 'absolutely', 'amazing', 'love']",positive,"['think', 'movie', 'incredible', 'absolutely', 'love', 'brother', 'not', 'much', 'special', 'effect', 'outstanding', 'movie', 'favorite', 'sport', 'golf', 'thing', 'disappoint', 'amazing', 'movie', 'hard', 'watch', 'time', 'row', 'movie', 'absolutely', 'top', 'expect', 'movie', 'love', 'pretty', 'kid', 'friendly', 'movie', 'help', 'realize', 'mind', 'possible', 'pure', 'well', 'legend', 'baggar', 'vant', 'pirate', 'movie', 'combine', 'absolutely', 'amazing', 'love']"
"['funny', 'film', 'like', 'lot', 'play', 'tee', 'course', 'usual', 'good', 'vs', 'evil', 'evil', 'sheriff', 'nottingham', 'humor', 'sort', 'face', 'stuff', 'work', 'well', 'comedy', 'not', 'want', 'think', 'much', 'well', 'worth', 'rent']",positive,"['funny', 'film', 'like', 'lot', 'play', 'tee', 'course', 'usual', 'good', 'vs', 'evil', 'evil', 'sheriff', 'nottingham', 'humor', 'sort', 'face', 'stuff', 'work', 'well', 'comedy', 'not', 'want', 'think', 'much', 'well', 'worth', 'rent']"
"['comment', 'bad', 'elvis', 'movie', 'well', 'partly', 'right', 'bad', 'movie', 'period', 'never', 'basely', 'crude', 'insulting', 'vile', 'human', 'nature', 'film', 'true', 'embarrassment', 'motion', 'picture', 'industry', 'not', 'bad', 'good', 'no', 'campy', 'trashy', 'fun', 'like', 'elvis', 'bad', 'movie', 'like', 'clambake', 'rotten', 'sit', 'painful', 'pure', 'garbage', 'native', 'sue', 'poor', 'clichéd', 'stereotypical', 'treatment', 'actually', 'human', 'sue', 'crime', 'disservice', 'movie', 'specie', '0', 'star', 'seriously', 'grade', 'f']",negative,"['comment', 'bad', 'elvis', 'movie', 'well', 'partly', 'right', 'bad', 'movie', 'period', 'never', 'basely', 'crude', 'insulting', 'vile', 'human', 'nature', 'film', 'true', 'embarrassment', 'motion', 'picture', 'industry', 'not', 'bad', 'good', 'no', 'campy', 'trashy', 'fun', 'like', 'elvis', 'bad', 'movie', 'like', 'clambake', 'rotten', 'sit', 'painful', 'pure', 'garbage', 'native', 'sue', 'poor', 'clichéd', 'stereotypical', 'treatment', 'actually', 'human', 'sue', 'crime', 'disservice', 'movie', 'specie', '0', 'star', 'seriously', 'grade', 'f']"
"['yes', 'white', 'try', 'tread', 'lightly', 'delicate', 'subject', 'race', 'white', 'people', 'hate', 'black', 'people', '=', 'bad', 'black', 'people', 'hate', 'white', 'people', '=', 'ok', 'apparently', 'deserve', 'start', 'wish', 'good', 'movie', 'aside', 'unintended', 'comedy', 'scene', 'infamous', 'scene', 'ice', 'cube', 'co.', 'fight', 'really', 'big', 'really', 'strong', 'really', 'really', 'angry', 'scary', 'looking', 'win', 'twice', 'size', ':)', 'chase', 'chase', 'priceless', 'not', 'movie', 'race', 'tolerance', 'understanding', 'not', 'deliver', 'racist', 'movie', 'affirm', 'cliché', 'stereotype', 'white', 'wimpy', 'guy', 'manhandle', 'black', 'roommate', 'automatically', 'transform', 'skinhead', 'cmon', 'simply', 'awful', 'regret', 'it.<br', '/><br', '/>save', 'time', 'dreadful', 'experience', 'poorly', 'write', 'poorly', 'act', 'dull', 'clearly', 'biased', 'picture', 'subject', 'rent', 'history', 'x', 's', 'movie']",negative,"['yes', 'white', 'try', 'tread', 'lightly', 'delicate', 'subject', 'race', 'white', 'people', 'hate', 'black', 'people', '=', 'bad', 'black', 'people', 'hate', 'white', 'people', '=', 'ok', 'apparently', 'deserve', 'start', 'wish', 'good', 'movie', 'aside', 'unintended', 'comedy', 'scene', 'infamous', 'scene', 'ice', 'cube', 'co.', 'fight', 'really', 'big', 'really', 'strong', 'really', 'really', 'angry', 'scary', 'looking', 'win', 'twice', 'size', ':)', 'chase', 'chase', 'priceless', 'not', 'movie', 'race', 'tolerance', 'understanding', 'not', 'deliver', 'racist', 'movie', 'affirm', 'cliché', 'stereotype', 'white', 'wimpy', 'guy', 'manhandle', 'black', 'roommate', 'automatically', 'transform', 'skinhead', 'cmon', 'simply', 'awful', 'regret', 'it.<br', '/><br', '/>save', 'time', 'dreadful', 'experience', 'poorly', 'write', 'poorly', 'act', 'dull', 'clearly', 'biased', 'picture', 'subject', 'rent', 'history', 'x', 's', 'movie']"
"['donald', 'pleasance', 'united', 'horror', 'film', 'sound', 'like', 'terrific', 'plan', 'versatile', 'cult', 'actor', 'generation', 'previously', 'star', 'terrific', 'genre', 'outing', 'like', 'flesh', 'fiend', 'grave', 'pair', 'mid-70', 'satanic', 'themed', 'exploitation', 'flick', 'possibly', 'wrong', 'well', 'unfortunately', 'deep', 'regret', 'land', 'minotaur', 'hardly', 'mediocre', 'spite', 'cast', 'exotic', 'setting', 'appeal', 'title', 'potentially', 'great', 'sound', 'premise', 'remote', 'little', 'area', 'particularly', 'near', 'archaeological', 'site', 'multiple', 'tourist', 'vanish', 'baron', 'docile', 'follower', 'feed', 'fire', 'breathing', 'minotaur', 'statue', 'cushing', 'never', 'look', 'bored', 'uninterested', 'role', 'play', 'giant', 'medieval', 'castle', 'apparently', 'mean', 'complementary', 'archaeological', 'ruin', 'underground', 'network', 'cavern', 'course', 'handy', 'hobby', 'kidnapping', 'random', 'camper', 'amateur', 'archaeologist', 'young', 'friend', 'mysteriously', 'disappear', 'area', 'father', 'roch', 'priest', 'couple', 'town', 'decide', 'investigate', 'land', 'minotaur', 'boring', 'extremely', 'slow', 'pace', 'horror', 'effort', 'never', 'really', 'undertake', 'major', 'attempt', 'generate', 'satanic', 'atmosphere', 'not', 'bother', 'elaborate', 'potentially', 'fascinating', 'element', 'pagan', 'trivia', 'detail', 'titular', 'minotaur', 'example', 'intriguing', 'creature', 'mythology', 'head', 'bull', 'body', 'person', 'inexplicable', 'reason', 'script', 'never', 'deepen', 'significance', 'instead', 'film', 'focus', 'tedious', 'overly', 'talkative', 'sequence', 'loud', 'inappropriate', 'music', 'alter', 'experimental', 'noise', 'reason', 'consider', 'major', 'disappointment', 'film', 'chance', 'portrayal', 'rude', 'bossy', 'old', 'fashioned', 'priest', 'criticize', 'represent', 'modern', 'youth', 'powerful', 'reliable']",negative,"['donald', 'pleasance', 'united', 'horror', 'film', 'sound', 'like', 'terrific', 'plan', 'versatile', 'cult', 'actor', 'generation', 'previously', 'star', 'terrific', 'genre', 'outing', 'like', 'flesh', 'fiend', 'grave', 'pair', 'mid-70', 'satanic', 'themed', 'exploitation', 'flick', 'possibly', 'wrong', 'well', 'unfortunately', 'deep', 'regret', 'land', 'minotaur', 'hardly', 'mediocre', 'spite', 'cast', 'exotic', 'setting', 'appeal', 'title', 'potentially', 'great', 'sound', 'premise', 'remote', 'little', 'area', 'particularly', 'near', 'archaeological', 'site', 'multiple', 'tourist', 'vanish', 'baron', 'docile', 'follower', 'feed', 'fire', 'breathing', 'minotaur', 'statue', 'cushing', 'never', 'look', 'bored', 'uninterested', 'role', 'play', 'giant', 'medieval', 'castle', 'apparently', 'mean', 'complementary', 'archaeological', 'ruin', 'underground', 'network', 'cavern', 'course', 'handy', 'hobby', 'kidnapping', 'random', 'camper', 'amateur', 'archaeologist', 'young', 'friend', 'mysteriously', 'disappear', 'area', 'father', 'roch', 'priest', 'couple', 'town', 'decide', 'investigate', 'land', 'minotaur', 'boring', 'extremely', 'slow', 'pace', 'horror', 'effort', 'never', 'really', 'undertake', 'major', 'attempt', 'generate', 'satanic', 'atmosphere', 'not', 'bother', 'elaborate', 'potentially', 'fascinating', 'element', 'pagan', 'trivia', 'detail', 'titular', 'minotaur', 'example', 'intriguing', 'creature', 'mythology', 'head', 'bull', 'body', 'person', 'inexplicable', 'reason', 'script', 'never', 'deepen', 'significance', 'instead', 'film', 'focus', 'tedious', 'overly', 'talkative', 'sequence', 'loud', 'inappropriate', 'music', 'alter', 'experimental', 'noise', 'reason', 'consider', 'major', 'disappointment', 'film', 'chance', 'portrayal', 'rude', 'bossy', 'old', 'fashioned', 'priest', 'criticize', 'represent', 'modern', 'youth', 'powerful', 'reliable']"
"['short', 'include', 'compilation', 'issue', 'timeless', 'classic', 'nothing', 'wrong', 'nothing', 'criticize', 'score', 'film', 'framework', 'add', 'bridge', 'section', 'short', 'well', 'problem', 'compilation', 'minor', 'annoying', 'short', 'stretch', 'print', 'fit', 'frame', 'speed', 'contemporary', 'film', 'short', 'shoot', 'frame', 'result', 'jerky', 'motion', 'not', 'look', 'very', 'attractive', 'excusable', 'solution', 'limitation', 'optical', 'printing', 'technology', 'time', 'not', 'excusable', 'current', 'version', 'unrestore', 'film', 'look', 'dirty', 'stretch', 'print', 'separate', 'restore', 'version', 'classic', 'available', 'not', 'problem', 'restore', 'image', 'alas', 'not', 'done.<br', '/><br', '/>a', 'minor', 'quibble', 'lot', 'space', 'article', 'minor', 'quibble', 'not', 'detract', 'much', 'experience', 'detract', 'point', 'rating', 'short', 'worth', '10']",positive,"['short', 'include', 'compilation', 'issue', 'timeless', 'classic', 'nothing', 'wrong', 'nothing', 'criticize', 'score', 'film', 'framework', 'add', 'bridge', 'section', 'short', 'well', 'problem', 'compilation', 'minor', 'annoying', 'short', 'stretch', 'print', 'fit', 'frame', 'speed', 'contemporary', 'film', 'short', 'shoot', 'frame', 'result', 'jerky', 'motion', 'not', 'look', 'very', 'attractive', 'excusable', 'solution', 'limitation', 'optical', 'printing', 'technology', 'time', 'not', 'excusable', 'current', 'version', 'unrestore', 'film', 'look', 'dirty', 'stretch', 'print', 'separate', 'restore', 'version', 'classic', 'available', 'not', 'problem', 'restore', 'image', 'alas', 'not', 'done.<br', '/><br', '/>a', 'minor', 'quibble', 'lot', 'space', 'article', 'minor', 'quibble', 'not', 'detract', 'much', 'experience', 'detract', 'point', 'rating', 'short', 'worth', '10']"
"['1979', 'tourist', 'trap', 'clever', 'unique', 'b', 'stand', 'good', 'kind.<br', '/><br', '/>travellers', 'stop', 'lonely', 'wax', 'museum', 'owner', 'mannequin', 'little', 'life', 'like', 'comfort.<br', '/><br', '/>while', 'film', 'hint', 'tourist', 'trap', 'mainly', 'creepy', 'psychological', 'worthy', 'twilight', 'zone', 'director', 'movie', 'atmosphere', 'darkness', 'mystery', 'reach', 'nightmarish', 'proportion', 'schmoelloer', 'add', 'occasional', 'touch', 'comic', 'relief', 'bizarre', 'happenings.<br', '/><br', '/>venteran', 'actor', 'good', 'film', 'decent', 'cast', 'donaggio', 'music', 'score', 'excellent', 'lyrical', 'solemn', 'theme', 'perfect', 'movie', 'number', 'film', 'sequence', 'memorable.<br', '/><br', '/>for', 'horror', 'fan', 'alike', 'tourist', 'trap', 'unforgettable', 'film.<br', '/><br', '>']",positive,"['1979', 'tourist', 'trap', 'clever', 'unique', 'b', 'stand', 'good', 'kind.<br', '/><br', '/>travellers', 'stop', 'lonely', 'wax', 'museum', 'owner', 'mannequin', 'little', 'life', 'like', 'comfort.<br', '/><br', '/>while', 'film', 'hint', 'tourist', 'trap', 'mainly', 'creepy', 'psychological', 'worthy', 'twilight', 'zone', 'director', 'movie', 'atmosphere', 'darkness', 'mystery', 'reach', 'nightmarish', 'proportion', 'schmoelloer', 'add', 'occasional', 'touch', 'comic', 'relief', 'bizarre', 'happenings.<br', '/><br', '/>venteran', 'actor', 'good', 'film', 'decent', 'cast', 'donaggio', 'music', 'score', 'excellent', 'lyrical', 'solemn', 'theme', 'perfect', 'movie', 'number', 'film', 'sequence', 'memorable.<br', '/><br', '/>for', 'horror', 'fan', 'alike', 'tourist', 'trap', 'unforgettable', 'film.<br', '/><br', '>']"
"['year', 'ago', 'godfather', 'lasting', 'impression', 'atmosphere', 'movie', 'class', 'act', 'memorable', 'storyline', 'classic', 'recently', 'buy', 'trilogy', 'watch', 'look', 'eagerly', 'view', '......', 'pleased', 'realize', 'early', 'fitting', 'follow', 'great', 'godfather', 'movie', 'perfect', 'not', 'wait', 'godfather', 'iii', '........', 'wrong', 'wish', 'stop', 'ii', 'storyline', 'not', 'good', 'like', 'story', 'story', 'character', 'weak', 'especially', 'daughter', 'protege', 'weak', 'character', 'eat', 'alive', 'godfather', 'scene', 'corleone', 'invest', 'trapping', 'choir', 'assassin', 'horseback', 'ride', 'away', 'sunset', 'unseen', 'helicopter', 'machine', 'gunning', 'meeting', 'goody', 'away', 'shot),daughter', 'andst', 'cousin', 'roll', 'bit', 'pasta', 'board', 'pathetic', 'shooting', 'step', '.....', 'corleone', 'stuff', 'sweet', 'orange', 'juice', 'diabetes', 'man', 'intelligence', 'guile', 'not', 'ready', 'emergency', 'no', 'not', 'good', 'good', 'world', 'not', 'able', 'watch', 'watch', 'time']",negative,"['year', 'ago', 'godfather', 'lasting', 'impression', 'atmosphere', 'movie', 'class', 'act', 'memorable', 'storyline', 'classic', 'recently', 'buy', 'trilogy', 'watch', 'look', 'eagerly', 'view', '......', 'pleased', 'realize', 'early', 'fitting', 'follow', 'great', 'godfather', 'movie', 'perfect', 'not', 'wait', 'godfather', 'iii', '........', 'wrong', 'wish', 'stop', 'ii', 'storyline', 'not', 'good', 'like', 'story', 'story', 'character', 'weak', 'especially', 'daughter', 'protege', 'weak', 'character', 'eat', 'alive', 'godfather', 'scene', 'corleone', 'invest', 'trapping', 'choir', 'assassin', 'horseback', 'ride', 'away', 'sunset', 'unseen', 'helicopter', 'machine', 'gunning', 'meeting', 'goody', 'away', 'shot),daughter', 'andst', 'cousin', 'roll', 'bit', 'pasta', 'board', 'pathetic', 'shooting', 'step', '.....', 'corleone', 'stuff', 'sweet', 'orange', 'juice', 'diabetes', 'man', 'intelligence', 'guile', 'not', 'ready', 'emergency', 'no', 'not', 'good', 'good', 'world', 'not', 'able', 'watch', 'watch', 'time']"
"['little', 'person', 'movie', 'actually', 'much', 'big', 'look', 'layer', 'watch', 'pick', 'new', 'amazed', 'depth', 'acting', 'feel', 'movie', 'wide', 'release', 'no', 'question', 'major', 'star']",positive,"['little', 'person', 'movie', 'actually', 'much', 'big', 'look', 'layer', 'watch', 'pick', 'new', 'amazed', 'depth', 'acting', 'feel', 'movie', 'wide', 'release', 'no', 'question', 'major', 'star']"
"['uk', 'newspaper', 'review', 'concentrate', 'fact', 'reviewer', 'tend', 'know', 'toby', 'young', 'journalist', 'real', 'life', 'experience', 'movie', 'base', 'key', 'word', 'base', 'lose', 'friend', 'fictitious', 'romcom.<br', '/><br', '/>sidney', 'young', 'join', 'prestigious', 'gossip', 'magazine', 'proceed', 'finally', 'right', 'involve', 'sell', 'movie', 'point', 'journalistic', 'integrity', 'not', 'overdo', 'main', 'substance', 'remain', 'comedy', 'centre', 'misadventure', 'script', 'cake', 'eat', 'stupid', 'well', 'mean', 'buffoon', 'time', 'smart', 'moderately', 'obnoxious', 'skilled', 'writer', 'contradiction', 'never', 'much', 'issue', 'project', 'likability', 'well.<br', '/><br', '/>jeff', 'bridge', 'underplays', 'editor', 'little', 'effectively', 'kirsten', 'dunst', 'anonymous', 'conflicted', 'eventual', 'object', 'affection', 'regard', 'play', 'airhead', 'bimbo', 'starlet', 'word', 'miss', 'leave', 'wife', 'sell', 'belonging', 'buy', 'plane', 'ticket', 'order', 'place', 'consort', 'course', 'fat', '56-year', 'old', 'accountant', 'not', 'find', 'offer', 'enticing', 'table', 'short', 'career', 'far', 'think', 'little', 'soon', 'role', 'mercilessly', 'lampoon', 'sort', 'actress', 'think', 'sweetly', 'skill', 'extremely', 'sexily', 'girl', 'far.<br', '/><br', '/>there', 'stalwart', 'support', 'variety', 'seasoned', 'performer', 'miriam', 'margolye', 'us.<br', '/><br', '/>there', 'laugh', 'loud', 'moment', 'smile', 'way', 'f', 'word', 'appearance', 'really', 'not', 'need', 'couple', 'very', 'funny']",positive,"['uk', 'newspaper', 'review', 'concentrate', 'fact', 'reviewer', 'tend', 'know', 'toby', 'young', 'journalist', 'real', 'life', 'experience', 'movie', 'base', 'key', 'word', 'base', 'lose', 'friend', 'fictitious', 'romcom.<br', '/><br', '/>sidney', 'young', 'join', 'prestigious', 'gossip', 'magazine', 'proceed', 'finally', 'right', 'involve', 'sell', 'movie', 'point', 'journalistic', 'integrity', 'not', 'overdo', 'main', 'substance', 'remain', 'comedy', 'centre', 'misadventure', 'script', 'cake', 'eat', 'stupid', 'well', 'mean', 'buffoon', 'time', 'smart', 'moderately', 'obnoxious', 'skilled', 'writer', 'contradiction', 'never', 'much', 'issue', 'project', 'likability', 'well.<br', '/><br', '/>jeff', 'bridge', 'underplays', 'editor', 'little', 'effectively', 'kirsten', 'dunst', 'anonymous', 'conflicted', 'eventual', 'object', 'affection', 'regard', 'play', 'airhead', 'bimbo', 'starlet', 'word', 'miss', 'leave', 'wife', 'sell', 'belonging', 'buy', 'plane', 'ticket', 'order', 'place', 'consort', 'course', 'fat', '56-year', 'old', 'accountant', 'not', 'find', 'offer', 'enticing', 'table', 'short', 'career', 'far', 'think', 'little', 'soon', 'role', 'mercilessly', 'lampoon', 'sort', 'actress', 'think', 'sweetly', 'skill', 'extremely', 'sexily', 'girl', 'far.<br', '/><br', '/>there', 'stalwart', 'support', 'variety', 'seasoned', 'performer', 'miriam', 'margolye', 'us.<br', '/><br', '/>there', 'laugh', 'loud', 'moment', 'smile', 'way', 'f', 'word', 'appearance', 'really', 'not', 'need', 'couple', 'very', 'funny']"
"['alien', 'hunter', 'movie', 'start', 'suck', 'alien', 'mixed', 'thing', 'mix', 'contact', 'mix', 'thing', 'beach', 'andromeda', 'strain', 'classroom', 'scene', 'raider', 'lost', 'ark', 'throw', 'little', 'stargate', 'boot', '<', 'br', '/><br', '/>derivative', 'not', 'begin', 'describe', 'movie', 'course', 'nothing', 'original', 'plot', 'wise', 'amp', 'sex', 'right', 'nope', 'blink', 'miss', 'affair', 'sex', 'tease', 'james', 'spader', 'causally', 'mention', 'need', 'shower', 'delectable', 'ask', 'join', '\x85', 'turn', 'aggh', '<', 'br', '/><brn', 'fact', 'movie', 'need', 'shower', 'scene', 'liven', 'thing', 'mean', 'impossibly', 'good', 'look', 'woman', 'white', 'bathing', 'suit', 'wander', 'research', 'base', 'not', 'broke.<br', '/><br', '/>with', 'actual', 'thrill', 'entire', 'movie', 'alien', 'hunter', 'remarkable', 'slow', 'fi', 'adventure', 'need', 'much', 'well', 'plot', 'twist', 'liven', 'way', 'alien', 'horribly', 'clichéd', 'artifice', 'virtually', 'no', 'screen', 'time', 'share', 'title', '<', 'br', '/><br', 'inquire', 'view', 'child', 'corn', 'space', 'motif', 'note', 'fame', 'pinhead', 'leprechaun', 'travel', 'space', 'slay', 'nubile', 'teenager', 'not', 'cornfield', 'character', 'cornfield', 'dress', 'like', 'run', 'extra', 'wait', 'stalk', 'come', 'alive', 'attack', 'them.<br', '/><br', '/>that', 'exciting', 'apparently', 'movie', 'covenant', 'acting', 'fine', 'spader', 'reprise', 'stargate', 'role', 'model', 'late', 'antarctic', 'beachwear', 'read', 'script', 'act', 'like', 'insane', 'bad', 'guy', 'well', 'story', 'indicate', 'it.<br', '/><br', '/>alien', 'hunter', 'disappointing', 'derivative', 'slog', 'pine', 'proper', 'child', 'corn', 'space', 'movie']",negative,"['alien', 'hunter', 'movie', 'start', 'suck', 'alien', 'mixed', 'thing', 'mix', 'contact', 'mix', 'thing', 'beach', 'andromeda', 'strain', 'classroom', 'scene', 'raider', 'lost', 'ark', 'throw', 'little', 'stargate', 'boot', '<', 'br', '/><br', '/>derivative', 'not', 'begin', 'describe', 'movie', 'course', 'nothing', 'original', 'plot', 'wise', 'amp', 'sex', 'right', 'nope', 'blink', 'miss', 'affair', 'sex', 'tease', 'james', 'spader', 'causally', 'mention', 'need', 'shower', 'delectable', 'ask', 'join', '\x85', 'turn', 'aggh', '<', 'br', '/><brn', 'fact', 'movie', 'need', 'shower', 'scene', 'liven', 'thing', 'mean', 'impossibly', 'good', 'look', 'woman', 'white', 'bathing', 'suit', 'wander', 'research', 'base', 'not', 'broke.<br', '/><br', '/>with', 'actual', 'thrill', 'entire', 'movie', 'alien', 'hunter', 'remarkable', 'slow', 'fi', 'adventure', 'need', 'much', 'well', 'plot', 'twist', 'liven', 'way', 'alien', 'horribly', 'clichéd', 'artifice', 'virtually', 'no', 'screen', 'time', 'share', 'title', '<', 'br', '/><br', 'inquire', 'view', 'child', 'corn', 'space', 'motif', 'note', 'fame', 'pinhead', 'leprechaun', 'travel', 'space', 'slay', 'nubile', 'teenager', 'not', 'cornfield', 'character', 'cornfield', 'dress', 'like', 'run', 'extra', 'wait', 'stalk', 'come', 'alive', 'attack', 'them.<br', '/><br', '/>that', 'exciting', 'apparently', 'movie', 'covenant', 'acting', 'fine', 'spader', 'reprise', 'stargate', 'role', 'model', 'late', 'antarctic', 'beachwear', 'read', 'script', 'act', 'like', 'insane', 'bad', 'guy', 'well', 'story', 'indicate', 'it.<br', '/><br', '/>alien', 'hunter', 'disappointing', 'derivative', 'slog', 'pine', 'proper', 'child', 'corn', 'space', 'movie']"
"['hard', 'time', 'word', 'wonderful', 'film', 'stick', 'movie', 'film', 'constantly', 'head', 'heart', 'replay', 'scene', 'mentally', 'analyze', 'emotion', 'time.<br', '/><br', '/>there', 'nothing', 'not', 'like', 'movie', 'amazing', 'soundtrack', 'ending', 'perfect', 'very', 'emotionally', 'stirring', 'compelling', 'riveting.<br', '/><br', 'adore', 'performance', 'great', 'witness', 'admire', 'brittany', 'strength', 'strong', '/><br', '/>the', 'tag', 'line', 'dark', 'moment', 'come', 'life', 'never', 'know', 'capable', 'oh', 'never', 'really', 'no', 'idea', 'situation', 'very', 'capable', 'movie', 'delve', 'straight', 'subject', 'honesty', 'movie', 'absolute', 'favorite', 'part.<br', '/><br', '/>thank', 'perfect', 'piece', 'art']",positive,"['hard', 'time', 'word', 'wonderful', 'film', 'stick', 'movie', 'film', 'constantly', 'head', 'heart', 'replay', 'scene', 'mentally', 'analyze', 'emotion', 'time.<br', '/><br', '/>there', 'nothing', 'not', 'like', 'movie', 'amazing', 'soundtrack', 'ending', 'perfect', 'very', 'emotionally', 'stirring', 'compelling', 'riveting.<br', '/><br', 'adore', 'performance', 'great', 'witness', 'admire', 'brittany', 'strength', 'strong', '/><br', '/>the', 'tag', 'line', 'dark', 'moment', 'come', 'life', 'never', 'know', 'capable', 'oh', 'never', 'really', 'no', 'idea', 'situation', 'very', 'capable', 'movie', 'delve', 'straight', 'subject', 'honesty', 'movie', 'absolute', 'favorite', 'part.<br', '/><br', '/>thank', 'perfect', 'piece', 'art']"
"['love', 'young', 'people', 'trap', 'house', 'horror', 'movie', 'not', 'huge', 'linnea', 'quigley', 'jill', 'terashita', 'fan', 'lot', 'fun', 'actually', 'scary', 'times.<br', '/><br', '/>the', 'special', 'effect', 'awesome', 'especially', 'linnea', 'scene', 'lipstick', 'end', 'dead', 'possessed.<br', '/><br', '/>plenty', 'nudity', 'provide', 'linnea', 'jill', 'plenty', 'humor', 'cool', 'soundtrack', 'high', 'body', 'count', 'etc', 'way', 'never', 'try', 'buy', 'watch', 'unrated', 'version', 'scene', 'rate', 'version', 'miss']",positive,"['love', 'young', 'people', 'trap', 'house', 'horror', 'movie', 'not', 'huge', 'linnea', 'quigley', 'jill', 'terashita', 'fan', 'lot', 'fun', 'actually', 'scary', 'times.<br', '/><br', '/>the', 'special', 'effect', 'awesome', 'especially', 'linnea', 'scene', 'lipstick', 'end', 'dead', 'possessed.<br', '/><br', '/>plenty', 'nudity', 'provide', 'linnea', 'jill', 'plenty', 'humor', 'cool', 'soundtrack', 'high', 'body', 'count', 'etc', 'way', 'never', 'try', 'buy', 'watch', 'unrated', 'version', 'scene', 'rate', 'version', 'miss']"
"['film', 'screw', 'film', 'foolish', 'boring', 'think', 'ram', 'gopal', 'varma', 'justify', 'work', 'unfortunately', 'fail', 'film', 'spoil', 'spoil', 'sholay', 'cast', 'crew', 'bad', 'theater', 'sleep', 'watch', 'movie', 'people', 'run', 'away', 'amithab', 'bachan', 'acting', 'poor', 'think', 'movie', 'greatest', 'hit', 'film', 'great', 'flop', 'sure', 'justice', 'work', 'include', 'ajay', 'devagan', 'film', 'not', 'deserve', 'audience', 'bet', 'film', 'flop', '<', 'br', '/><br', '/>""finally', 'movie', 'suck']",negative,"['film', 'screw', 'film', 'foolish', 'boring', 'think', 'ram', 'gopal', 'varma', 'justify', 'work', 'unfortunately', 'fail', 'film', 'spoil', 'spoil', 'sholay', 'cast', 'crew', 'bad', 'theater', 'sleep', 'watch', 'movie', 'people', 'run', 'away', 'amithab', 'bachan', 'acting', 'poor', 'think', 'movie', 'greatest', 'hit', 'film', 'great', 'flop', 'sure', 'justice', 'work', 'include', 'ajay', 'devagan', 'film', 'not', 'deserve', 'audience', 'bet', 'film', 'flop', '<', 'br', '/><br', '/>""finally', 'movie', 'suck']"
